path,emotion,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,lpc_0,lpc_1,lpc_2,lpc_3,lpc_4,lpc_5,lpc_6,lpc_7,lpc_8,lpc_9,lpc_10,lpc_11,lpc_12,formant_1,formant_2,formant_3
ravedess-emotional-speech-audio\Actor_07\03-01-04-02-02-02-07.wav,sad,-585.4526,53.56162,-1.968304,16.45804,1.4804492,-17.678137,-10.696629,-14.859796,-11.293652,-5.0072346,-11.233334,0.80778223,-11.472813,174.74576,58.208717,31.468513,27.268164,24.5553,25.193289,18.141333,19.308382,11.657495,8.959614,14.628789,7.834247,12.250875,0.34264424,0.40081993,0.42230812,0.50721955,0.62720776,0.5766344,0.46593013,0.43466362,0.4085742,0.44276744,0.42638704,0.34076986,0.2727456,0.31726187,0.3237319,0.29832935,0.362632,0.34690845,0.3624633,0.32869866,0.27423212,0.30375484,0.30515555,0.28094488,1.0,-0.96677125,-0.19246721,0.22427724,0.33003068,-0.668836,0.1863573,0.4520502,-0.23343349,-0.17427614,0.24302599,0.1379379,-0.17107567,534.7948884191848,1332.7030259784633,2806.567511359098
ravedess-emotional-speech-audio\Actor_07\03-01-05-01-01-01-07.wav,angry,-494.6943,43.48684,-10.078891,19.890697,-6.628312,-2.0242488,-8.178186,-8.679281,2.9025931,-0.019710632,-4.161345,9.63386,-7.944245,206.24426,50.225624,31.242895,28.252682,27.729702,18.651604,20.448545,16.759937,15.837064,11.218137,12.063829,9.280625,14.659714,0.49406904,0.5021534,0.48852578,0.43637177,0.4371516,0.43936425,0.43437168,0.5127803,0.5667387,0.6086853,0.54891974,0.5442899,0.33005798,0.3398609,0.32523933,0.28720984,0.28823596,0.2934647,0.28893214,0.3270969,0.33154684,0.3755279,0.3539936,0.37092444,1.0,-1.6846673,1.2438692,-0.55047446,0.14423619,-0.35036817,0.6033061,-0.31994438,-0.0049122423,-0.11378041,0.53726476,-0.53280294,0.19919689,619.5943088488655,1580.1127140012015,2728.208493083139
ravedess-emotional-speech-audio\Actor_07\03-01-05-01-01-02-07.wav,angry,-419.25558,35.84408,-12.70715,17.273382,-9.669762,-8.377978,-4.7323313,-6.8351393,0.84974676,-1.6440289,-3.3834317,4.4743705,-7.41376,197.15662,42.174793,33.68859,28.507538,25.300962,22.157393,16.392199,13.604959,12.73322,11.259166,9.589315,7.8016996,13.633263,0.5844584,0.612123,0.5415874,0.4578161,0.38308913,0.342288,0.39181006,0.37650394,0.3862596,0.43309775,0.52464795,0.61119914,0.33441165,0.362184,0.3351083,0.2975887,0.30350086,0.2582409,0.3242558,0.29096046,0.31392926,0.32924527,0.34987748,0.32762343,1.0,-1.8955972,1.5703782,-0.5538637,-0.075533204,-0.17618635,0.57596886,-0.44956508,0.06332505,0.04101529,0.32506675,-0.41617492,0.16464677,641.0141534124467,1764.6465184204935,2874.9087073604346
ravedess-emotional-speech-audio\Actor_07\03-01-05-01-02-01-07.wav,angry,-578.37463,54.293137,4.1500235,18.819757,-2.5345378,-2.780197,-9.505877,-8.80492,-1.071319,-3.9705644,-3.5179052,6.109618,-9.142343,178.48476,60.6592,31.665564,28.689005,29.210981,16.497921,17.596514,13.023051,10.041975,10.212054,8.791531,8.4730425,12.631202,0.40352577,0.41658837,0.33343446,0.3631367,0.4545419,0.47958124,0.49237558,0.5493826,0.5150593,0.5694756,0.58856,0.46441787,0.30730283,0.3007769,0.23414186,0.2582931,0.30685723,0.32558712,0.33289018,0.3333745,0.2919174,0.32465062,0.3293142,0.2985275,1.0,-0.77282184,-0.21500249,0.1250296,0.05301135,-0.31089875,0.218225,0.095280156,-0.051773272,-0.27673072,0.4890092,-0.011694647,-0.11411062,615.8677327716732,1577.8841652182646,2594.7592115506372
ravedess-emotional-speech-audio\Actor_07\03-01-05-01-02-02-07.wav,angry,-497.29218,45.011436,-2.82028,15.298285,-11.022909,-6.580452,-11.865034,-6.6470394,-2.1189299,-4.213664,-1.5481753,1.7234526,-8.095751,183.5383,56.993454,29.53091,31.417141,30.182438,16.016449,17.78547,12.474066,12.325166,10.285989,8.910413,7.8048625,10.971873,0.45298353,0.501579,0.49880868,0.5194532,0.52659583,0.51676375,0.5524092,0.529699,0.49881405,0.5168087,0.51246166,0.4723184,0.32946438,0.3414631,0.29529607,0.28995532,0.33721536,0.3614494,0.3648743,0.33280382,0.30233422,0.3317184,0.3418328,0.32809252,1.0,-1.0347912,0.21518752,-0.05554726,0.16838318,-0.43560284,0.2805523,-0.033563837,-0.036799807,0.059250653,0.2049531,-0.06318595,-0.029982083,588.8976513858818,1547.18603207789,2590.2795189831895
ravedess-emotional-speech-audio\Actor_07\03-01-05-02-01-01-07.wav,angry,-419.9126,39.737377,-6.074462,19.93848,-2.9530532,-11.019102,-2.7365968,-4.996414,1.2324748,1.7573764,0.09101811,8.410402,-2.2415044,201.41205,43.121433,30.807114,27.837084,20.82746,23.278564,15.287521,14.646398,11.312995,8.4735775,11.399879,7.0195613,14.551111,0.6463957,0.5855908,0.48648915,0.4316505,0.44559103,0.40189445,0.40253845,0.42878324,0.4526683,0.5084762,0.6004751,0.71668535,0.31400025,0.31312606,0.29421046,0.2801512,0.30355167,0.28757632,0.27989477,0.29991227,0.30721214,0.33944857,0.322373,0.31012273,1.0,-1.60203,1.1647,-0.36553353,0.029255666,-0.38813427,0.5144873,-0.1084293,-0.19581093,0.11540601,0.28735548,-0.283896,0.063491024,751.1726329408156,1973.8058076077286,2845.8715432816493
ravedess-emotional-speech-audio\Actor_07\03-01-05-02-01-02-07.wav,angry,-352.50537,28.262608,-12.923874,17.907074,-8.685298,-13.417454,0.1405299,-5.706182,0.051418304,-0.37111956,-2.930378,4.358084,-4.679046,180.98613,39.78872,33.691532,27.212196,27.734953,25.462719,13.243857,15.214159,10.806413,9.113055,9.965504,5.432462,11.498377,0.6059369,0.6120838,0.5437044,0.5306751,0.50139505,0.45977086,0.45537987,0.5334627,0.5696769,0.63520384,0.6760934,0.607902,0.3479821,0.33459175,0.31046924,0.32315028,0.28227153,0.28141803,0.27730474,0.30650395,0.3088524,0.3309777,0.3332845,0.3436963,1.0,-1.4817648,0.79901,0.22841343,-0.65733373,-0.0012397878,0.5741176,-0.42926714,0.057156414,0.035497915,0.28042412,-0.25048482,0.06964353,754.5218315760424,2024.8841435273619,3008.4940998177703
ravedess-emotional-speech-audio\Actor_07\03-01-05-02-02-01-07.wav,angry,-342.1666,16.360413,-24.305593,8.771079,-12.874738,-13.4840555,-8.013297,-16.218885,-0.7021786,-3.8667707,-6.304667,1.0876088,-4.871284,198.31548,37.071106,37.511406,20.608126,28.145548,22.401583,18.532774,18.53255,11.031798,10.565136,10.098282,8.081958,13.484242,0.43855807,0.47602496,0.41861802,0.43142983,0.53360826,0.50365394,0.4309541,0.4667118,0.5092736,0.5448618,0.5149564,0.4563899,0.32201594,0.32481098,0.29800788,0.31893656,0.35663632,0.327879,0.32907367,0.32534197,0.30550492,0.32679558,0.330287,0.3028244,1.0,-1.6288097,1.1670694,-0.016787956,-0.689932,0.27084163,0.3927559,-0.47436833,0.2609029,-0.17498587,0.40200222,-0.3553066,0.16433114,647.9607580944903,1807.6199376201785,2740.0138217115123
ravedess-emotional-speech-audio\Actor_07\03-01-05-02-02-02-07.wav,angry,-358.88345,23.258553,-20.038624,13.564318,-8.543457,-12.093727,-6.0047584,-15.564886,-0.1928035,-0.4841868,-9.03421,3.6019397,-4.759407,201.22037,40.673294,39.84956,24.023575,30.154894,25.641016,20.646284,19.67456,8.946132,11.315523,13.377967,7.9713826,12.694974,0.5197936,0.6568298,0.4978522,0.44247597,0.3990812,0.41759276,0.38397524,0.40429044,0.5054359,0.5085422,0.5562227,0.53007424,0.3363988,0.34697986,0.3219581,0.32606164,0.27410722,0.26609057,0.26714796,0.30565828,0.35396892,0.3494437,0.36444843,0.3568407,1.0,-1.7313151,1.4020263,-0.35024813,-0.3331681,0.006828569,0.5954313,-0.5409722,0.1994505,-0.09755026,0.36446607,-0.40922746,0.21140565,677.709086705508,1850.7834418356813,2799.395787348161
ravedess-emotional-speech-audio\Actor_07\03-01-06-01-01-01-07.wav,fearful,-634.3184,51.85391,-3.8813014,16.41824,-1.6434181,-6.7999187,-15.045006,-11.83643,-1.5516572,-2.764621,-4.9570136,6.1231503,-2.5282757,183.65663,41.001034,26.355175,21.801304,21.378466,16.556074,17.521482,15.29221,12.079415,11.291855,13.540768,10.052963,13.883095,0.5028651,0.482205,0.39350337,0.36305365,0.41395637,0.46801713,0.4393896,0.48623678,0.531626,0.52698445,0.48030192,0.49698967,0.40445882,0.3656061,0.3110741,0.30785295,0.2781326,0.32638726,0.25413018,0.3008363,0.33441848,0.36911,0.37962854,0.41067168,1.0,-1.4983633,0.6741317,-0.1365405,0.084871665,-0.20654905,0.14557041,0.112295374,-0.20447674,-0.04930573,0.39943442,-0.29424265,0.08274292,413.60917437244086,2022.2548711175205,2593.3542649557276
ravedess-emotional-speech-audio\Actor_07\03-01-06-01-01-02-07.wav,fearful,-620.7425,48.33366,-10.458708,11.789111,-4.58526,-14.758695,-16.40749,-13.182898,-3.7618377,-5.3309264,-7.1586637,1.0158423,-10.872224,176.61862,43.705322,27.37332,22.51822,24.16312,21.320766,18.863125,16.424322,12.332914,10.06298,12.673226,10.750495,17.053486,0.45757756,0.43929946,0.3689968,0.37404063,0.38581258,0.36430404,0.42100534,0.48845157,0.60625976,0.60006666,0.50545543,0.44342953,0.3751755,0.3598013,0.3233404,0.32808736,0.32134578,0.3093792,0.31690288,0.32175243,0.33820415,0.3497972,0.3751409,0.35565305,1.0,-1.6575071,0.82389885,-0.1651632,0.113310196,-0.27288035,0.43940452,-0.35330725,0.08345952,0.10198273,0.10715722,-0.22886232,0.09005151,678.5259106444468,1219.1884413734383,2367.220690543361
ravedess-emotional-speech-audio\Actor_07\03-01-06-01-02-01-07.wav,fearful,-641.6282,45.23476,-1.9544345,13.5341425,-2.2288115,-12.036409,-14.177921,-8.5485735,-7.656089,-2.2337291,-3.5282454,0.9928669,-7.0035257,183.47572,50.800777,24.366774,23.764587,21.751892,18.18356,17.48756,13.923118,12.525756,8.383849,11.7015295,9.974276,14.503546,0.47554854,0.3990888,0.39233512,0.40901363,0.47156182,0.5677386,0.4843619,0.45966744,0.42513955,0.34404036,0.3367479,0.41302544,0.37166476,0.3239425,0.30452746,0.33472285,0.32623133,0.3583245,0.30312395,0.30122933,0.30716094,0.31874427,0.32611948,0.35099736,1.0,-0.858104,-0.2118808,-0.30536124,0.629858,-0.25486037,0.12911192,-0.3382333,0.3608668,0.06957695,0.06233522,-0.1873542,0.03274864,1078.3642282779265,2387.8601216447623,4165.230864001309
ravedess-emotional-speech-audio\Actor_07\03-01-06-01-02-02-07.wav,fearful,-631.0557,40.503513,-1.7784022,7.7121415,-6.3760343,-12.54143,-18.82971,-10.623498,-9.285656,-8.8787155,-4.846502,-2.8447852,-6.6793885,169.76393,50.57399,26.587582,20.445822,23.80957,16.58995,18.485264,13.498004,13.508433,10.688565,9.840359,8.417037,10.176647,0.4694407,0.42476505,0.34524655,0.34567243,0.5127878,0.5125763,0.45647496,0.44079384,0.4382345,0.46339855,0.41842332,0.43596524,0.3743445,0.33577964,0.2641523,0.26137462,0.31277007,0.3469698,0.29630032,0.2839922,0.2991624,0.3550504,0.3468552,0.35072982,1.0,-0.8855935,-0.1386072,-0.29611024,0.46573293,-0.13860501,0.05779307,-0.13141705,0.14171205,0.12271724,0.058361482,-0.1598131,0.033004925,2238.405843770328,3881.7463131135846,4722.497817004431
ravedess-emotional-speech-audio\Actor_07\03-01-06-02-01-01-07.wav,fearful,-468.10187,29.23163,-22.280136,5.175486,-13.7305975,-17.999569,-16.716978,-13.570931,-12.138046,-9.109514,-5.918552,-1.2525955,-5.447955,187.28957,37.090466,32.045773,24.09676,28.20816,26.268415,19.947952,16.209597,15.9941845,10.948155,10.100022,9.259018,9.328625,0.42386493,0.37875378,0.36980045,0.47911513,0.46376097,0.3787849,0.31612816,0.35454205,0.43624276,0.49429476,0.47996217,0.4165978,0.347049,0.30677405,0.28111735,0.3154243,0.30291972,0.30075666,0.26760268,0.309709,0.33863816,0.35147303,0.3641699,0.31327948,1.0,-1.6892781,1.1877525,-0.40628868,0.007088933,-0.06743841,0.27607,-0.48797908,0.426088,0.01452899,-0.09221798,-0.10366641,0.15573944,641.0645304876182,1788.1688958919037,2675.5634996475555
ravedess-emotional-speech-audio\Actor_07\03-01-06-02-01-02-07.wav,fearful,-509.77402,27.33323,-14.190004,5.6876574,-15.307012,-17.529951,-7.589728,-9.002576,-11.529066,-3.677712,-10.617179,-1.8591608,-1.6518015,173.04842,38.097023,26.275507,24.029905,28.451975,20.982744,15.6872,13.947939,15.923638,8.013462,14.966928,11.22676,9.15479,0.5810346,0.5027268,0.32407293,0.3123308,0.32634205,0.38185185,0.33457062,0.42811826,0.4704414,0.43991825,0.40832612,0.4407953,0.33092666,0.31974176,0.2651623,0.27211964,0.25882483,0.32910708,0.25899386,0.3316306,0.3488359,0.34344628,0.3417303,0.31543726,1.0,-1.8667738,1.457193,-0.65464693,0.16789141,-0.22126557,0.28176892,0.053932216,-0.025852468,-0.30726004,0.5872787,-0.4890836,0.15462282,639.7426309227956,1753.4150208576564,2764.8069147471256
ravedess-emotional-speech-audio\Actor_07\03-01-06-02-02-01-07.wav,fearful,-426.7165,19.920065,-20.8149,6.558934,-14.074155,-19.904846,-18.300917,-13.453693,-10.440872,-8.250881,-6.092584,-3.9332087,-7.4079113,200.9359,31.46825,33.59464,21.193403,29.32239,22.529013,20.793821,16.75345,12.56616,10.61771,10.801899,7.9383516,12.615737,0.44636974,0.43974435,0.39038625,0.4531006,0.550939,0.5225604,0.4924258,0.40546387,0.39839068,0.46867934,0.5142903,0.4349489,0.35191497,0.33096042,0.28898698,0.30469725,0.31711283,0.3300078,0.34760523,0.33258864,0.34109232,0.36059222,0.35550684,0.33082658,1.0,-1.4395962,0.96130645,-0.37164688,0.123775475,-0.3553245,0.47119215,-0.45087373,0.42450878,-0.2084398,0.19760168,-0.05501892,0.023450509,577.9286626647328,1871.8224060475193,2819.6315989450054
ravedess-emotional-speech-audio\Actor_07\03-01-06-02-02-02-07.wav,fearful,-443.65134,20.552109,-19.932722,1.3550426,-16.106901,-15.921488,-16.515383,-13.123181,-7.2609754,-7.0012136,-2.8489351,-3.3764694,-3.9497464,193.50876,36.091072,36.398582,23.814568,30.201431,22.449629,22.954376,16.861626,12.015082,10.75,9.66461,8.707669,7.979899,0.4369376,0.35436583,0.35634613,0.4094491,0.37012786,0.39273694,0.4951924,0.38088158,0.4318275,0.48540792,0.49534467,0.4188356,0.34060752,0.2892831,0.2657177,0.27480754,0.28187492,0.2774737,0.36026198,0.26410758,0.3238925,0.3166857,0.345631,0.3307144,1.0,-1.5393188,0.9944184,-0.34506246,0.1215746,-0.19773251,0.3164959,-0.40324596,0.3707953,-0.029213779,0.06947136,-0.20862335,0.16368416,634.4576273659766,1818.7753614528965,2819.371439372923
ravedess-emotional-speech-audio\Actor_07\03-01-07-01-01-01-07.wav,disgust,-672.96075,47.813774,6.131293,15.424705,-5.6107655,-8.704289,-7.1617837,-0.598863,-5.1980047,-1.003823,-3.0026119,-1.3168086,-2.0383952,202.82875,59.499798,19.893618,22.632696,24.043522,15.804681,14.085785,8.61867,12.161042,6.70256,8.484443,5.8502445,7.182659,0.4529455,0.5127938,0.4501495,0.4657929,0.434703,0.42639577,0.4603462,0.41365772,0.44177455,0.41615322,0.4630138,0.43455756,0.32797125,0.34115148,0.31537104,0.3558493,0.33626544,0.3467393,0.3690832,0.31185827,0.31807166,0.3119161,0.3508797,0.34338912,1.0,-1.2010832,0.42885667,-0.4080648,0.35870925,-0.34253109,0.41025943,-0.4998805,0.57122874,-0.16030023,0.11835709,-0.22551763,0.06944219,1030.0438635117623,3151.4811693628453,4192.976780798333
ravedess-emotional-speech-audio\Actor_07\03-01-07-01-01-02-07.wav,disgust,-640.7655,55.225155,1.9143205,16.369177,-6.9642706,-11.218058,-8.259898,-0.8413973,-4.6986356,-1.991419,-2.3106592,-0.4572391,-4.934203,189.36745,56.25582,21.975697,24.695074,23.309158,16.859245,14.395065,9.655465,12.38802,9.300491,10.810774,8.114751,9.632285,0.4877979,0.60074145,0.56366163,0.49631777,0.5082351,0.4875501,0.45070335,0.519602,0.5092003,0.5056056,0.47597912,0.46186274,0.28137523,0.33223024,0.30805358,0.29831946,0.26769271,0.30375472,0.2585246,0.2825713,0.2632797,0.28612623,0.2778798,0.25540343,1.0,-1.1634033,0.36132246,-0.31880593,0.35405594,-0.2788038,0.2939716,-0.46413398,0.55096626,-0.12572673,0.06384128,-0.13203952,0.03335303,1058.04757092881,1963.7147482810728,3410.7546069611512
ravedess-emotional-speech-audio\Actor_07\03-01-07-01-02-01-07.wav,disgust,-708.84595,64.96821,12.253868,16.529577,5.58283,-3.5142684,-7.9150023,3.6561778,-0.9091319,0.764824,0.03539407,3.6193635,-1.9067146,204.94131,60.12452,24.862263,22.823503,18.350922,16.896294,17.830805,10.145524,13.015124,11.873081,10.77401,7.270437,8.804193,0.53999114,0.46635205,0.46681443,0.54024166,0.5895276,0.638633,0.6258826,0.5932192,0.51815784,0.5321139,0.63361716,0.5516687,0.31468767,0.29105204,0.3130189,0.33090186,0.32410854,0.3220462,0.32139006,0.3204015,0.31470028,0.32457238,0.32084617,0.28871614,1.0,-0.7485091,-0.2553953,-0.24656904,0.527979,-0.1998181,0.05451751,-0.2595687,0.13493343,0.17606945,0.092193246,-0.14692327,0.03701694,0.0,0.0,0.0
ravedess-emotional-speech-audio\Actor_07\03-01-07-01-02-02-07.wav,disgust,-662.84784,52.342518,8.514166,16.99299,-5.625088,-9.925183,-4.691262,-2.7308352,-8.393762,-1.5029728,-4.672481,-0.8660983,-3.428093,216.82536,61.117493,31.56345,28.532774,21.197926,20.194195,12.994846,10.784637,13.316376,10.111848,10.401957,8.988762,10.565596,0.4204158,0.42359346,0.3942523,0.4708395,0.4601475,0.44364688,0.4750059,0.44176924,0.44598708,0.44428423,0.4968452,0.46980304,0.31701165,0.30527028,0.2977003,0.33936903,0.32559687,0.36065412,0.3781646,0.34350067,0.34086478,0.3375733,0.35914433,0.35951006,1.0,-0.4673115,-0.2904904,-0.2714018,0.2598657,-0.00968102,-0.27580366,-0.04989478,0.31727692,0.038392745,0.14251217,-0.22695038,0.13468538,945.3158837276351,2571.2343230661186,3391.8542628530663
ravedess-emotional-speech-audio\Actor_07\03-01-07-02-01-01-07.wav,disgust,-526.8688,44.907116,3.9886935,18.789152,-14.989166,-9.122842,0.12729597,-7.094389,-8.992519,1.0628686,-7.035531,0.89835143,-5.215175,200.03845,51.53056,27.382692,26.175268,29.24872,22.672958,11.96583,16.898539,15.982644,9.63344,12.472075,8.619516,9.777997,0.4759031,0.49302298,0.48787948,0.57296276,0.5785837,0.5278459,0.52010304,0.54504997,0.502232,0.48532408,0.49144602,0.47103888,0.30697495,0.31708637,0.3056796,0.32974437,0.34024704,0.33974725,0.33959725,0.3311072,0.30272964,0.32653612,0.32318714,0.3134873,1.0,-1.3133345,0.62816113,-0.39639536,0.31175146,-0.51593506,0.35701838,0.12564632,-0.017461844,-0.12361924,0.18556498,-0.04123971,-0.079248354,692.830509266346,1787.3143215625453,2864.0805771751584
ravedess-emotional-speech-audio\Actor_07\03-01-07-02-01-02-07.wav,disgust,-566.8177,52.002476,11.196465,22.047735,-6.101958,-9.5668125,-0.6180091,-1.4141843,-7.5144167,5.5094023,-3.7815773,2.3177,0.090965495,198.39,55.413734,21.757563,31.582613,23.613747,19.532003,13.120326,11.402065,13.390142,8.286452,11.999153,9.033489,9.107272,0.43375453,0.4513382,0.4532128,0.5152687,0.5469324,0.521933,0.5386228,0.535364,0.48992422,0.50995684,0.5614609,0.49482927,0.30028003,0.31338763,0.29542536,0.29956582,0.26850885,0.2965779,0.2996964,0.29754087,0.24804834,0.30130643,0.33124426,0.30317223,1.0,-0.9169226,0.20420353,0.10663432,-0.18011418,-0.32438517,0.08088441,0.056776725,0.23867884,-0.27942273,0.24290699,0.05259238,-0.07755912,796.7454761701395,2077.4917848712776,2949.399460982832
ravedess-emotional-speech-audio\Actor_07\03-01-07-02-02-01-07.wav,disgust,-572.43396,60.48639,16.628597,22.884565,-5.3707414,-8.901949,-3.5045035,-1.0741991,-10.615909,3.2152154,-3.8617103,-0.32863888,-0.3089972,194.25052,53.031868,32.45674,26.265135,32.777714,23.130163,17.15145,14.296108,15.414103,8.939002,12.550584,10.023923,12.507168,0.44196033,0.42573178,0.41662067,0.5349327,0.5356394,0.5367681,0.52373177,0.50440055,0.51332045,0.5374152,0.51650774,0.4155261,0.34453827,0.3327269,0.30373725,0.31021282,0.29692557,0.31170014,0.29460406,0.27833757,0.2819913,0.29656905,0.31807336,0.3342203,1.0,-0.93437076,0.15958142,0.09460507,-0.21961662,-0.28555036,0.13728294,0.25662288,0.16557622,-0.29982728,0.39052656,-0.071028605,-0.16145627,736.0662007660702,1596.6288037951563,2784.7727273533237
ravedess-emotional-speech-audio\Actor_07\03-01-07-02-02-02-07.wav,disgust,-572.63873,51.71828,15.570043,16.142776,-7.779816,-10.503602,-2.464974,-5.64666,-11.920583,0.07414469,-7.7801538,-0.8629702,-5.689952,205.31989,57.839367,30.839527,29.61369,29.084257,21.40221,13.936444,14.0476265,15.997318,10.013973,10.576356,9.414808,12.409497,0.35658896,0.39091522,0.35541043,0.4097772,0.50612384,0.5190995,0.50042135,0.47161788,0.53261894,0.48671752,0.45242462,0.37427264,0.29784733,0.31708694,0.30047417,0.29690665,0.34209433,0.34297016,0.3514738,0.2945423,0.32303482,0.3112372,0.3260035,0.318276,1.0,-0.50173175,-0.26695353,-0.11934321,0.15154131,-0.31041178,-0.10627475,0.26354757,0.17711245,-0.12169322,0.12429192,0.027158754,-0.039626006,765.7416835829262,1828.7665266482127,2833.716607259634
ravedess-emotional-speech-audio\Actor_07\03-01-08-01-01-01-07.wav,surprised,-627.8626,64.97277,1.9289904,16.911362,-4.5434623,-6.243938,-11.436879,-3.6134906,-2.8394744,-6.590582,-2.5146198,-2.6540782,-6.70328,207.65977,55.272972,22.939337,25.883778,26.75873,17.050291,19.425678,10.256827,11.750021,11.845684,8.403551,6.611503,11.167588,0.4716665,0.5063516,0.38270813,0.42369714,0.49624702,0.4765531,0.4772772,0.5205338,0.5174709,0.49850136,0.50945204,0.45297015,0.29349846,0.32194507,0.2721643,0.3082456,0.35252938,0.34416604,0.3557049,0.33543307,0.31197697,0.3261907,0.33652765,0.30073595,1.0,-1.6603655,1.0339923,-0.66071945,0.58056426,-0.4513678,0.4515064,-0.3988583,0.17086565,0.16434778,-0.106295444,-0.0997495,0.06720272,737.9352544804165,1330.9979037298526,2542.077533169986
ravedess-emotional-speech-audio\Actor_07\03-01-08-01-01-02-07.wav,surprised,-601.10504,58.132233,6.712317,16.42732,-6.7158146,-8.552746,-7.8882565,-1.431172,-5.690146,-4.2897263,-3.0557504,-2.3481655,-4.0925264,201.70389,53.835293,23.388432,24.821705,28.15576,19.282,17.571178,10.958922,12.866239,10.019892,9.049127,7.344643,9.552054,0.5182754,0.54444116,0.5406367,0.555104,0.53662574,0.50216323,0.48882344,0.49374354,0.51107234,0.5512053,0.5487493,0.50824887,0.2902635,0.30682272,0.31309196,0.28899965,0.321859,0.31831986,0.3158898,0.2843067,0.2710971,0.2897714,0.2806915,0.29242805,1.0,-1.4560218,0.66286653,-0.3567406,0.34798744,-0.28631482,0.30670837,-0.4484083,0.5580878,-0.24540962,0.17464814,-0.27959943,0.13800237,840.811343894738,1460.1147521411867,2629.264368224205
ravedess-emotional-speech-audio\Actor_07\03-01-08-01-02-01-07.wav,surprised,-623.50476,67.727875,8.865127,17.082886,-3.8318632,-5.4557343,-8.879695,-1.1193193,-3.8075566,-4.300475,0.24527472,0.47024995,-6.7302895,204.68388,57.55321,28.9144,23.047794,27.339972,19.01306,17.388763,11.797869,11.303274,11.605394,8.306517,7.370552,11.641084,0.518666,0.55256,0.48582527,0.48347428,0.5780067,0.5695832,0.5435254,0.6488771,0.5765037,0.47171327,0.533879,0.4953919,0.26628917,0.29118308,0.2886351,0.29427314,0.31019926,0.31482846,0.3174583,0.27852,0.2856837,0.28543106,0.3229979,0.27029467,1.0,-1.0403999,0.088218026,-0.3047265,0.54324394,-0.27250627,0.09397791,-0.20408711,0.2031503,0.21152593,-0.050398387,-0.14846474,0.021826582,802.0577661636557,1578.4750625366714,2673.2403763035995
